时间,实际功率(MW),预测功率_带NWP_XGB(MW),预测功率_无NWP_XGB(MW)
2018-08-29 23:30:00,5.345680000000001,5.0341234,3.1326985
2018-08-29 23:45:00,3.090194,5.202509,3.3090136
2018-08-30 00:00:00,2.504122,7.342767,5.271534
2018-08-30 00:15:00,2.8237970000000003,7.596999,5.6502914
2018-08-30 00:30:00,2.6462,8.34297,6.455529
2018-08-30 00:45:00,2.894836,8.857862,6.84578
2018-08-30 01:00:00,2.894836,10.443466,9.341279
2018-08-30 01:15:00,1.7937330000000002,9.267357,7.5448303
2018-08-30 01:30:00,1.633895,10.689965,9.55825
2018-08-30 01:45:00,2.521882,11.717512,10.10444
2018-08-30 02:00:00,1.34974,12.066734,10.509971
2018-08-30 02:15:00,1.34974,12.230218,10.77685
2018-08-30 02:30:00,3.498667,11.716893,10.253588
2018-08-30 02:45:00,3.090194,12.515912,12.890898
2018-08-30 03:00:00,14.06571,13.335773,11.924935
2018-08-30 03:15:00,13.85259,13.903307,13.685558
2018-08-30 03:30:00,11.73918,14.546511,14.253256
2018-08-30 03:45:00,11.17087,13.586501,12.754983
2018-08-30 04:00:00,10.01649,13.340203,11.788663
2018-08-30 04:15:00,6.535582,13.538273,12.652896
2018-08-30 04:30:00,5.541037,14.430971,13.8283615
2018-08-30 04:45:00,6.038309,14.080603,13.075043
2018-08-30 05:00:00,7.33477,14.770962,12.989375
2018-08-30 05:15:00,5.31016,14.273447,13.513389
2018-08-30 05:30:00,5.541037,13.2681055,12.4214945
2018-08-30 05:45:00,5.842952,12.904189,13.098738
2018-08-30 06:00:00,9.164022,11.839389,12.062003
2018-08-30 06:15:00,7.689964,11.6799555,11.789788
2018-08-30 06:30:00,5.558796,10.460336,11.35494
2018-08-30 06:45:00,1.882532,11.468549,11.173167
2018-08-30 07:00:00,1.207662,11.011258,10.985576
2018-08-30 07:15:00,0.905746,9.463904,10.415852
2018-08-30 07:30:00,0.603831,8.2744,9.1708765
2018-08-30 07:45:00,0.390714,6.839932,7.2941027
2018-08-30 08:00:00,0.710389,6.288694,6.4041314
2018-08-30 08:15:00,1.207662,5.382487,5.3682513
2018-08-30 08:30:00,1.243181,4.675682,5.625434
2018-08-30 08:45:00,1.367499,3.6605933,4.9380217
2018-08-30 09:00:00,0.497272,2.7474542,3.6700408
2018-08-30 09:15:00,0.301915,2.0250528,2.8393517
2018-08-30 09:30:00,0.301915,1.6455746,2.0816383
2018-08-30 09:45:00,0.337435,0.9747195,1.2151623
2018-08-30 10:00:00,0.088799,0.5980878,0.839092
2018-08-30 10:15:00,0.035519,0.33486128,0.46001935
2018-08-30 10:30:00,0.0177599999999999,0.26507497,0.31247997
2018-08-30 10:45:00,0.0,0.22526956,0.17489314
2018-08-30 11:00:00,0.0,0.22526956,0.17059922
2018-08-30 11:15:00,0.0,0.22526956,0.17059922
2018-08-30 11:30:00,0.0,0.22526956,0.17059922
2018-08-30 11:45:00,0.0,0.22526956,0.17048335
2018-08-30 12:00:00,0.0,0.22603369,0.17138696
2018-08-30 12:15:00,0.0,0.22603369,0.17044926
2018-08-30 12:30:00,0.0,0.22571373,0.17036629
2018-08-30 12:45:00,0.0,0.22571373,0.17036629
2018-08-30 13:00:00,0.0,0.22494936,0.17036629
2018-08-30 13:15:00,0.0,0.22494936,0.17036629
2018-08-30 13:30:00,0.0,0.22494936,0.17036629
2018-08-30 13:45:00,0.0,0.22494936,0.17036629
2018-08-30 14:00:00,0.0,0.22494936,0.17036629
2018-08-30 14:15:00,0.0,0.22494936,0.17036629
2018-08-30 14:30:00,0.0,0.22494936,0.17036629
2018-08-30 14:45:00,0.0,0.22494936,0.17036629
2018-08-30 15:00:00,0.0,0.22493315,0.17036629
2018-08-30 15:15:00,0.0,0.22493315,0.17036629
2018-08-30 15:30:00,0.0,0.22493315,0.17036629
2018-08-30 15:45:00,0.0,0.22493315,0.17036629
2018-08-30 16:00:00,0.0,0.22295952,0.17036629
2018-08-30 16:15:00,0.0,0.22295952,0.17036629
2018-08-30 16:30:00,0.0,0.22295952,0.17036629
2018-08-30 16:45:00,0.0,0.22297573,0.17036629
2018-08-30 17:00:00,0.0,0.22297573,0.17036629
2018-08-30 17:15:00,0.0,0.22297573,0.17036629
2018-08-30 17:30:00,0.0,0.22297573,0.17036629
2018-08-30 17:45:00,0.0,0.22297573,0.17036629
2018-08-30 18:00:00,0.0,0.22297573,0.17036629
2018-08-30 18:15:00,0.0,0.22297573,0.17036629
2018-08-30 18:30:00,0.0,0.22297573,0.17036629
2018-08-30 18:45:00,0.0,0.22297573,0.17036629
2018-08-30 19:00:00,0.0,0.22297573,0.17036629
2018-08-30 19:15:00,0.0,0.22297573,0.17036629
2018-08-30 19:30:00,0.0,0.22297573,0.17036629
2018-08-30 19:45:00,0.0,0.22295952,0.17036629
2018-08-30 20:00:00,0.0,0.22295952,0.17036629
2018-08-30 20:15:00,0.0,0.22295952,0.17036629
2018-08-30 20:30:00,0.0,0.22295952,0.17036629
2018-08-30 20:45:00,0.0,0.22295952,0.17036629
2018-08-30 21:00:00,0.0,0.22297573,0.17036629
2018-08-30 21:15:00,0.0,0.22297573,0.17036629
2018-08-30 21:30:00,0.0,0.22297573,0.17036629
2018-08-30 21:45:00,0.0,0.23062968,0.19683075
2018-08-30 22:00:00,0.266396,0.28404593,0.2800529
2018-08-30 22:15:00,0.5150319999999999,0.5580237,0.49345207
2018-08-30 22:30:00,1.3142200000000002,1.0164282,0.9773228
2018-08-30 22:45:00,1.225422,1.6794089,1.8228741
2018-08-30 23:00:00,2.4330830000000003,2.5785742,2.3020744
2018-08-30 23:15:00,3.090194,2.9553306,2.8104768
2018-08-30 23:30:00,3.2855510000000003,4.1632366,4.2550907
2018-08-30 23:45:00,5.896230999999999,4.6233015,4.1228456
2018-08-31 00:00:00,6.961815,6.444312,4.695774
2018-08-31 00:15:00,8.258275999999999,7.4199567,5.3884296
2018-08-31 00:30:00,6.500062000000001,7.9500713,6.090395
2018-08-31 00:45:00,8.364834,8.531684,6.6697345
2018-08-31 01:00:00,4.63529,9.279708,8.005803
2018-08-31 01:15:00,9.838892,10.081166,7.9717426
2018-08-31 01:30:00,12.57389,11.048469,8.668558
2018-08-31 01:45:00,10.72688,11.709537,8.979779
2018-08-31 02:00:00,11.50831,12.303943,9.5287
2018-08-31 02:15:00,12.37853,11.366982,9.906659
2018-08-31 02:30:00,8.435872999999999,10.849609,10.972497
2018-08-31 02:45:00,6.393504,11.866954,11.509807
2018-08-31 03:00:00,5.363439,12.489812,12.443219
2018-08-31 03:15:00,7.068374,14.04471,13.790396
2018-08-31 03:30:00,5.754153,13.869229,13.225283
2018-08-31 03:45:00,5.168082,14.164499,11.882031
2018-08-31 04:00:00,7.707724000000001,14.512903,12.050749
2018-08-31 04:15:00,7.565646000000001,14.56005,12.072828
2018-08-31 04:30:00,8.737788,14.479539,11.753685
2018-08-31 04:45:00,8.577950999999999,14.082009,11.743397
2018-08-31 05:00:00,10.4072,13.667082,11.918626
2018-08-31 05:15:00,13.28428,12.993293,11.80422
2018-08-31 05:30:00,12.44957,13.000369,11.181456
2018-08-31 05:45:00,7.512367,12.258508,10.606818
2018-08-31 06:00:00,7.174932000000001,11.635232,10.722572
2018-08-31 06:15:00,5.221362,10.0884495,10.330325
2018-08-31 06:30:00,4.68857,10.385269,9.822169
2018-08-31 06:45:00,6.926296000000001,11.610774,9.159252
2018-08-31 07:00:00,6.944056,11.743169,8.818355
2018-08-31 07:15:00,3.658505,10.895563,8.314478
2018-08-31 07:30:00,2.806038,9.640551,7.673473
2018-08-31 07:45:00,2.717239,8.145416,7.976099
2018-08-31 08:00:00,2.539642,7.3896217,6.0518723
2018-08-31 08:15:00,3.019155,6.0501966,5.695301
2018-08-31 08:30:00,5.452238,5.2698402,4.8536267
2018-08-31 08:45:00,3.569706,4.3577223,3.708901
2018-08-31 09:00:00,3.96042,3.6329455,3.363682
2018-08-31 09:15:00,2.166687,2.8255267,2.485375
2018-08-31 09:30:00,2.397564,2.2670183,2.0777473
2018-08-31 09:45:00,1.3142200000000002,1.1694136,1.0727577
2018-08-31 10:00:00,0.69263,0.8634944,0.73677254
2018-08-31 10:15:00,0.177597,0.46226978,0.33594012
2018-08-31 10:30:00,0.0532789999999999,0.26711655,0.23936892
2018-08-31 10:45:00,0.0,0.22526956,0.17202544
2018-08-31 11:00:00,0.0,0.22526956,0.17059922
2018-08-31 11:15:00,0.0,0.22526956,0.17059922
2018-08-31 11:30:00,0.0,0.22329569,0.17059922
2018-08-31 11:45:00,0.0,0.22329569,0.17048335
2018-08-31 12:00:00,0.0,0.22406006,0.17138696
2018-08-31 12:15:00,0.0,0.22406006,0.17044926
2018-08-31 12:30:00,0.0,0.22373986,0.17036629
2018-08-31 12:45:00,0.0,0.22373986,0.17036629
2018-08-31 13:00:00,0.0,0.22297573,0.17036629
2018-08-31 13:15:00,0.0,0.22297573,0.17036629
2018-08-31 13:30:00,0.0,0.22297573,0.17036629
2018-08-31 13:45:00,0.0,0.22297573,0.17036629
2018-08-31 14:00:00,0.0,0.22297573,0.17036629
2018-08-31 14:15:00,0.0,0.22297573,0.17036629
2018-08-31 14:30:00,0.0,0.22297573,0.17036629
2018-08-31 14:45:00,0.0,0.22297573,0.17036629
2018-08-31 15:00:00,0.0,0.22297573,0.17036629
2018-08-31 15:15:00,0.0,0.22297573,0.17036629
2018-08-31 15:30:00,0.0,0.22297573,0.17036629
2018-08-31 15:45:00,0.0,0.22297573,0.17036629
2018-08-31 16:00:00,0.0,0.22297573,0.17036629
2018-08-31 16:15:00,0.0,0.22297573,0.17036629
2018-08-31 16:30:00,0.0,0.22297573,0.17036629
2018-08-31 16:45:00,0.0,0.22297573,0.17036629
2018-08-31 17:00:00,0.0,0.22295952,0.17036629
2018-08-31 17:15:00,0.0,0.22295952,0.17036629
2018-08-31 17:30:00,0.0,0.22295952,0.17036629
2018-08-31 17:45:00,0.0,0.22295952,0.17036629
2018-08-31 18:00:00,0.0,0.22295952,0.17036629
2018-08-31 18:15:00,0.0,0.22295952,0.17036629
2018-08-31 18:30:00,0.0,0.22295952,0.17036629
2018-08-31 18:45:00,0.0,0.22295952,0.17036629
2018-08-31 19:00:00,0.0,0.22297573,0.17036629
2018-08-31 19:15:00,0.0,0.22297573,0.17036629
2018-08-31 19:30:00,0.0,0.22297573,0.17036629
2018-08-31 19:45:00,0.0,0.22295952,0.17036629
2018-08-31 20:00:00,0.0,0.22295952,0.17036629
2018-08-31 20:15:00,0.0,0.22295952,0.17036629
2018-08-31 20:30:00,0.0,0.22295952,0.17036629
2018-08-31 20:45:00,0.0,0.22295952,0.17036629
2018-08-31 21:00:00,0.0,0.22295952,0.17036629
2018-08-31 21:15:00,0.0,0.22295952,0.17036629
2018-08-31 21:30:00,0.0,0.22295952,0.17036629
2018-08-31 21:45:00,0.0,0.23061347,0.19683075
2018-08-31 22:00:00,0.159838,0.27551174,0.37875962
2018-08-31 22:15:00,0.497272,0.462034,0.5409217
2018-08-31 22:30:00,0.941266,0.9736638,1.1937327
2018-08-31 22:45:00,1.598376,1.2656581,1.65956
2018-08-31 23:00:00,2.450843,1.7121174,2.3736496
2018-08-31 23:15:00,3.392109,2.5633266,2.8957012
2018-08-31 23:30:00,4.5642510000000005,3.3350544,3.3442984
2018-08-31 23:45:00,5.7896730000000005,4.33408,5.163471
2018-11-24 00:00:00,1.562856,1.6164567,1.542798
2018-11-24 00:15:00,2.699479,2.9161093,1.8995816
2018-11-24 00:30:00,5.665355,3.8008044,2.7225869
2018-11-24 00:45:00,6.926296000000001,5.4095554,3.5568442
2018-11-24 01:00:00,8.133958,6.45411,4.5379305
2018-11-24 01:15:00,9.288341,7.0940843,5.429329
2018-11-24 01:30:00,10.46048,7.867119,5.896782
2018-11-24 01:45:00,11.47279,8.135922,6.5938582
2018-11-24 02:00:00,12.36077,8.944114,7.2799253
2018-11-24 02:15:00,13.35532,9.3634815,7.679571
2018-11-24 02:30:00,14.06571,9.438371,8.171168
2018-11-24 02:45:00,14.47418,10.930468,8.660936
2018-11-24 03:00:00,14.54522,11.361923,9.4324045
2018-11-24 03:15:00,15.07801,11.215397,9.74001
2018-11-24 03:30:00,15.34441,11.816483,10.029503
2018-11-24 03:45:00,15.273370000000002,12.089351,9.888481
2018-11-24 04:00:00,15.14905,12.264822,9.990329
2018-11-24 04:15:00,15.07801,12.213858,10.340021
2018-11-24 04:30:00,14.88266,12.123554,9.7375555
2018-11-24 04:45:00,14.45642,12.065717,10.386121
2018-11-24 05:00:00,14.012429999999998,11.630361,9.539549
2018-11-24 05:15:00,13.4086,11.448365,8.38597
2018-11-24 05:30:00,13.24876,10.664569,9.597024
2018-11-24 05:45:00,12.02334,9.599594,7.845752
2018-11-24 06:00:00,11.57935,9.038663,7.525593
2018-11-24 06:15:00,9.803372,8.882021,7.782857
2018-11-24 06:30:00,9.146262,8.129912,7.823553
2018-11-24 06:45:00,8.293796,7.327099,6.2097445
2018-11-24 07:00:00,7.317010000000001,6.4871173,5.381176
2018-11-24 07:15:00,6.1803870000000005,4.7922716,4.1325364
2018-11-24 07:30:00,4.262336,2.926597,3.156637
2018-11-24 07:45:00,1.722694,2.1371238,1.9574924
2018-11-24 08:00:00,1.189902,1.5721283,1.1937399
2018-11-24 08:15:00,0.7281489999999999,1.0602326,1.1419477
2018-11-24 08:30:00,0.319675,0.4984324,0.4988227
2018-11-24 08:45:00,0.0177599999999999,0.23954225,0.21376872
2018-11-24 09:00:00,0.0,0.22399735,0.17624998
2018-11-24 09:15:00,0.0,0.22399735,0.18223023
2018-11-24 09:30:00,0.0,0.22399735,0.17646503
2018-11-24 09:45:00,0.0,0.22399735,0.17533875
2018-11-24 10:00:00,0.0,0.22399735,0.17059922
2018-11-24 10:15:00,0.0,0.22399735,0.17059922
2018-11-24 10:30:00,0.0,0.22399735,0.17059922
2018-11-24 10:45:00,0.0,0.22399735,0.17059922
2018-11-24 11:00:00,0.0,0.22399735,0.17059922
2018-11-24 11:15:00,0.0,0.22399735,0.17059922
2018-11-24 11:30:00,0.0,0.22399735,0.17059922
2018-11-24 11:45:00,0.0,0.22399735,0.17048335
2018-11-24 12:00:00,0.0,0.22476172,0.17138696
2018-11-24 12:15:00,0.0,0.22476172,0.17044926
2018-11-24 12:30:00,0.0,0.22444177,0.17036629
2018-11-24 12:45:00,0.0,0.22444177,0.17036629
2018-11-24 13:00:00,0.0,0.2236774,0.17036629
2018-11-24 13:15:00,0.0,0.2236774,0.17036629
2018-11-24 13:30:00,0.0,0.2236774,0.17036629
2018-11-24 13:45:00,0.0,0.2236774,0.17036629
2018-11-24 14:00:00,0.0,0.2236774,0.17036629
2018-11-24 14:15:00,0.0,0.2236774,0.17036629
2018-11-24 14:30:00,0.0,0.2236774,0.17036629
2018-11-24 14:45:00,0.0,0.2236774,0.17036629
2018-11-24 15:00:00,0.0,0.2236774,0.17036629
2018-11-24 15:15:00,0.0,0.2236774,0.17036629
2018-11-24 15:30:00,0.0,0.2236774,0.17036629
2018-11-24 15:45:00,0.0,0.2236774,0.17036629
2018-11-24 16:00:00,0.0,0.2236774,0.17036629
2018-11-24 16:15:00,0.0,0.2236774,0.17036629
2018-11-24 16:30:00,0.0,0.2236774,0.17036629
2018-11-24 16:45:00,0.0,0.2236774,0.17036629
2018-11-24 17:00:00,0.0,0.2236774,0.17036629
2018-11-24 17:15:00,0.0,0.2236774,0.17036629
2018-11-24 17:30:00,0.0,0.2236774,0.17036629
2018-11-24 17:45:00,0.0,0.2236774,0.17036629
2018-11-24 18:00:00,0.0,0.2236774,0.17036629
2018-11-24 18:15:00,0.0,0.2236774,0.17036629
2018-11-24 18:30:00,0.0,0.2236774,0.17036629
2018-11-24 18:45:00,0.0,0.2236774,0.17036629
2018-11-24 19:00:00,0.0,0.2236774,0.17036629
2018-11-24 19:15:00,0.0,0.2236774,0.17036629
2018-11-24 19:30:00,0.0,0.2236774,0.17036629
2018-11-24 19:45:00,0.0,0.2236774,0.17036629
2018-11-24 20:00:00,0.0,0.2236774,0.17036629
2018-11-24 20:15:00,0.0,0.2236774,0.17036629
2018-11-24 20:30:00,0.0,0.2236774,0.17036629
2018-11-24 20:45:00,0.0,0.2236774,0.17036629
2018-11-24 21:00:00,0.0,0.2236774,0.17036629
2018-11-24 21:15:00,0.0,0.2236774,0.17036629
2018-11-24 21:30:00,0.0,0.2236774,0.17036629
2018-11-24 21:45:00,0.0,0.2236774,0.17036629
2018-11-24 22:00:00,0.0,0.2236774,0.17479682
2018-11-24 22:15:00,0.0,0.2236774,0.17479682
2018-11-24 22:30:00,0.0,0.22611403,0.17479682
2018-11-24 22:45:00,0.0,0.22611403,0.17819309
2018-11-24 23:00:00,0.0,0.22611403,0.18849087
2018-11-24 23:15:00,0.0532789999999999,0.2768724,0.34546065
2018-11-24 23:30:00,0.443993,0.5803654,0.6265931
2018-11-24 23:45:00,0.8879870000000001,1.1324778,1.0675414
2018-11-25 00:00:00,1.438538,1.648972,1.9502059
2018-11-25 00:15:00,2.166687,2.7417374,2.4901528
2018-11-25 00:30:00,3.907141,4.117355,3.0225616
2018-11-25 00:45:00,4.67081,5.8686695,4.0106916
2018-11-25 01:00:00,5.736394000000001,6.8087053,4.312783
2018-11-25 01:15:00,6.6599,8.145299,5.474621
2018-11-25 01:30:00,7.547886,8.441574,5.911371
2018-11-25 01:45:00,8.169477,9.489036,6.696659
2018-11-25 02:00:00,9.128503,10.080638,7.177437
2018-11-25 02:15:00,9.235061,10.353697,7.468686
2018-11-25 02:30:00,9.714574,10.477449,8.558859
2018-11-25 02:45:00,10.12305,11.069008,8.239103
2018-11-25 03:00:00,10.35392,11.237461,8.692668
2018-11-25 03:15:00,10.81568,11.842959,8.657257
2018-11-25 03:30:00,11.04655,12.023876,8.946939
2018-11-25 03:45:00,10.94,12.247009,8.924442
2018-11-25 04:00:00,10.99327,12.037147,8.68999
2018-11-25 04:15:00,10.6736,12.079071,8.619251
2018-11-25 04:30:00,10.60256,11.857989,8.599897
2018-11-25 04:45:00,10.15857,11.631907,8.415372
2018-11-25 05:00:00,9.714574,10.847086,8.258811
2018-11-25 05:15:00,8.808827,9.854229,7.163741
2018-11-25 05:30:00,8.418114,9.464705,7.220908
2018-11-25 05:45:00,7.761003,8.754712,7.1471267
2018-11-25 06:00:00,7.192692,8.1952095,7.5157967
2018-11-25 06:15:00,6.375744,7.6821194,6.7641673
2018-11-25 06:30:00,5.363439,7.025669,6.097536
2018-11-25 06:45:00,4.706329,6.6251116,5.2184186
2018-11-25 07:00:00,3.747304,6.3543453,5.1760397
2018-11-25 07:15:00,3.090194,5.47643,4.2483864
2018-11-25 07:30:00,2.273246,3.8418822,3.3618493
2018-11-25 07:45:00,1.5273370000000002,2.4193993,1.8782432
2018-11-25 08:00:00,0.976785,1.3984964,1.5860088
2018-11-25 08:15:00,0.532792,1.0309751,0.84337306
2018-11-25 08:30:00,0.230877,0.4595189,0.5372324
2018-11-25 08:45:00,0.035519,0.24485826,0.2111671
2018-11-25 09:00:00,0.0,0.2240138,0.17624998
2018-11-25 09:15:00,0.0,0.2240138,0.18223023
2018-11-25 09:30:00,0.0,0.2240138,0.17646503
2018-11-25 09:45:00,0.0,0.2240138,0.17533875
2018-11-25 10:00:00,0.0,0.2240138,0.17059922
2018-11-25 10:15:00,0.0,0.2240138,0.17059922
2018-11-25 10:30:00,0.0,0.2240138,0.17059922
2018-11-25 10:45:00,0.0,0.22399735,0.17059922
2018-11-25 11:00:00,0.0,0.22399735,0.17059922
2018-11-25 11:15:00,0.0,0.22399735,0.17059922
2018-11-25 11:30:00,0.0,0.22399735,0.17059922
2018-11-25 11:45:00,0.0,0.22399735,0.17048335
2018-11-25 12:00:00,0.0,0.22476172,0.17138696
2018-11-25 12:15:00,0.0,0.22476172,0.17044926
2018-11-25 12:30:00,0.0,0.22444177,0.17036629
2018-11-25 12:45:00,0.0,0.22444177,0.17036629
2018-11-25 13:00:00,0.0,0.2236774,0.17036629
2018-11-25 13:15:00,0.0,0.2236774,0.17036629
2018-11-25 13:30:00,0.0,0.2236774,0.17036629
2018-11-25 13:45:00,0.0,0.2236774,0.17036629
2018-11-25 14:00:00,0.0,0.2236774,0.17036629
2018-11-25 14:15:00,0.0,0.2236774,0.17036629
2018-11-25 14:30:00,0.0,0.2236774,0.17036629
2018-11-25 14:45:00,0.0,0.2236774,0.17036629
2018-11-25 15:00:00,0.0,0.2236774,0.17036629
2018-11-25 15:15:00,0.0,0.2236774,0.17036629
2018-11-25 15:30:00,0.0,0.2236774,0.17036629
2018-11-25 15:45:00,0.0,0.2236774,0.17036629
2018-11-25 16:00:00,0.0,0.2236774,0.17036629
2018-11-25 16:15:00,0.0,0.2236774,0.17036629
2018-11-25 16:30:00,0.0,0.2236774,0.17036629
2018-11-25 16:45:00,0.0,0.2236774,0.17036629
2018-11-25 17:00:00,0.0,0.2236774,0.17036629
2018-11-25 17:15:00,0.0,0.2236774,0.17036629
2018-11-25 17:30:00,0.0,0.2236774,0.17036629
2018-11-25 17:45:00,0.0,0.2236774,0.17036629
2018-11-25 18:00:00,0.0,0.2236774,0.17036629
2018-11-25 18:15:00,0.0,0.2236774,0.17036629
2018-11-25 18:30:00,0.0,0.2236774,0.17036629
2018-11-25 18:45:00,0.0,0.2236774,0.17036629
2018-11-25 19:00:00,0.0,0.2236774,0.17036629
2018-11-25 19:15:00,0.0,0.2236774,0.17036629
2018-11-25 19:30:00,0.0,0.2236774,0.17036629
2018-11-25 19:45:00,0.0,0.2236774,0.17036629
2018-11-25 20:00:00,0.0,0.2236774,0.17036629
2018-11-25 20:15:00,0.0,0.2236774,0.17036629
2018-11-25 20:30:00,0.0,0.2236774,0.17036629
2018-11-25 20:45:00,0.0,0.2236774,0.17036629
2018-11-25 21:00:00,0.0,0.2236774,0.17036629
2018-11-25 21:15:00,0.0,0.2236774,0.17036629
2018-11-25 21:30:00,0.0,0.2236774,0.17036629
2018-11-25 21:45:00,0.0,0.2236774,0.17036629
2018-11-25 22:00:00,0.0,0.2236774,0.17479682
2018-11-25 22:15:00,0.0,0.2236774,0.17479682
2018-11-25 22:30:00,0.0,0.22611403,0.17479682
2018-11-25 22:45:00,0.0,0.22611403,0.17819309
2018-11-25 23:00:00,0.0,0.22611403,0.18849087
2018-11-25 23:15:00,0.0532789999999999,0.25844622,0.29736352
2018-11-25 23:30:00,0.284156,0.4956131,0.58909655
2018-11-25 23:45:00,0.621591,1.04055,0.9825175
2018-11-26 00:00:00,1.065584,1.4943707,1.5630867
2018-11-26 00:15:00,1.545097,2.3412805,2.2247124
2018-11-26 00:30:00,2.148928,3.0382998,2.7083192
2018-11-26 00:45:00,2.841557,4.8645654,3.7998214
2018-11-26 01:00:00,3.551947,5.9751625,4.8388767
2018-11-26 01:15:00,4.351135,6.7407684,5.854695
2018-11-26 01:30:00,5.256881,7.491473,6.7434072
2018-11-26 01:45:00,6.127108,7.8556395,7.833557
2018-11-26 02:00:00,6.748699,8.434397,8.669864
2018-11-26 02:15:00,7.565646000000001,8.429274,9.545812
2018-11-26 02:30:00,8.00964,8.980404,9.750978
2018-11-26 02:45:00,8.382594000000001,9.350018,10.129633
2018-11-26 03:00:00,9.359379,10.438014,10.141619
2018-11-26 03:15:00,8.950906,10.604462,10.226695
2018-11-26 03:30:00,9.590256,10.952275,10.120977
2018-11-26 03:45:00,7.867561999999999,11.436801,10.314775
2018-11-26 04:00:00,10.14081,11.376499,10.163553
2018-11-26 04:15:00,10.06977,11.48902,10.491828
2018-11-26 04:30:00,9.536977,11.440798,10.552019
2018-11-26 04:45:00,9.625775,11.158398,10.46538
2018-11-26 05:00:00,8.950906,11.226411,10.532766
2018-11-26 05:15:00,8.347075,10.37296,10.292079
2018-11-26 05:30:00,7.672204,10.406359,10.178181
2018-11-26 05:45:00,7.317010000000001,9.458284,9.198959
2018-11-26 06:00:00,5.700874,8.721175,8.376415
2018-11-26 06:15:00,5.754153,8.661844,7.753929
2018-11-26 06:30:00,4.972725,8.25853,7.350953
2018-11-26 06:45:00,3.99594,8.002609,6.4668827
2018-11-26 07:00:00,3.072434,6.6517715,5.787469
2018-11-26 07:15:00,2.219967,4.6512265,4.635891
2018-11-26 07:30:00,1.598376,3.5853271,3.4424706
2018-11-26 07:45:00,1.207662,2.177147,1.8800651
2018-11-26 08:00:00,0.6571100000000001,1.4022293,1.2088649
2018-11-26 08:15:00,0.213117,0.8289337,0.9007802
2018-11-26 08:30:00,0.0532789999999999,0.43953896,0.5419352
2018-11-26 08:45:00,0.0,0.25280786,0.21882677
2018-11-26 09:00:00,0.0,0.22399735,0.17624998
2018-11-26 09:15:00,0.0,0.22399735,0.18223023
2018-11-26 09:30:00,0.0,0.22399735,0.17646503
2018-11-26 09:45:00,0.0,0.22399735,0.17533875
2018-11-26 10:00:00,0.0,0.22399735,0.17059922
2018-11-26 10:15:00,0.0,0.22399735,0.17059922
2018-11-26 10:30:00,0.0,0.22399735,0.17059922
2018-11-26 10:45:00,0.0,0.22399735,0.17059922
2018-11-26 11:00:00,0.0,0.22399735,0.17059922
2018-11-26 11:15:00,0.0,0.22399735,0.17059922
2018-11-26 11:30:00,0.0,0.22399735,0.17059922
2018-11-26 11:45:00,0.0,0.22399735,0.17048335
2018-11-26 12:00:00,0.0,0.22476172,0.17138696
2018-11-26 12:15:00,0.0,0.22476172,0.17044926
2018-11-26 12:30:00,0.0,0.22444177,0.17036629
2018-11-26 12:45:00,0.0,0.22444177,0.17036629
2018-11-26 13:00:00,0.0,0.2236774,0.17036629
2018-11-26 13:15:00,0.0,0.2236774,0.17036629
2018-11-26 13:30:00,0.0,0.2236774,0.17036629
2018-11-26 13:45:00,0.0,0.2236774,0.17036629
2018-11-26 14:00:00,0.0,0.2236774,0.17036629
2018-11-26 14:15:00,0.0,0.2236774,0.17036629
2018-11-26 14:30:00,0.0,0.2236774,0.17036629
2018-11-26 14:45:00,0.0,0.2236774,0.17036629
2018-11-26 15:00:00,0.0,0.2236774,0.17036629
2018-11-26 15:15:00,0.0,0.22369361,0.17036629
2018-11-26 15:30:00,0.0,0.22369361,0.17036629
2018-11-26 15:45:00,0.0,0.22369361,0.17036629
2018-11-26 16:00:00,0.0,0.2236774,0.17036629
2018-11-26 16:15:00,0.0,0.2236774,0.17036629
2018-11-26 16:30:00,0.0,0.2236774,0.17036629
2018-11-26 16:45:00,0.0,0.2236774,0.17036629
2018-11-26 17:00:00,0.0,0.2236774,0.17036629
2018-11-26 17:15:00,0.0,0.2236774,0.17036629
2018-11-26 17:30:00,0.0,0.2236774,0.17036629
2018-11-26 17:45:00,0.0,0.2236774,0.17036629
2018-11-26 18:00:00,0.0,0.22369361,0.17036629
2018-11-26 18:15:00,0.0,0.22369361,0.17036629
2018-11-26 18:30:00,0.0,0.22369361,0.17036629
2018-11-26 18:45:00,0.0,0.2236774,0.17036629
2018-11-26 19:00:00,0.0,0.2236774,0.17036629
2018-11-26 19:15:00,0.0,0.2236774,0.17036629
2018-11-26 19:30:00,0.0,0.2236774,0.17036629
2018-11-26 19:45:00,0.0,0.2236774,0.17036629
2018-11-26 20:00:00,0.0,0.2236774,0.17036629
2018-11-26 20:15:00,0.0,0.2236774,0.17036629
2018-11-26 20:30:00,0.0,0.2236774,0.17036629
2018-11-26 20:45:00,0.0,0.2236774,0.17036629
2018-11-26 21:00:00,0.0,0.2236774,0.17036629
2018-11-26 21:15:00,0.0,0.2236774,0.17036629
2018-11-26 21:30:00,0.0,0.2236774,0.17036629
2018-11-26 21:45:00,0.0,0.22369361,0.17036629
2018-11-26 22:00:00,0.0,0.22369361,0.17479682
2018-11-26 22:15:00,0.0,0.22369361,0.17479682
2018-11-26 22:30:00,0.0,0.22613025,0.17479682
2018-11-26 22:45:00,0.0,0.22611403,0.17819309
